spoofed,GGA_gps_qi,GGA_sat_num,GGA_hdop,GGA_antenna_alt,GGA_geoidal_sep,GGA_age_of_diff_gps_data,GGA_diff_ref_station_id,GPGSV_sat_in_view,GPGSV_prn_0,GPGSV_elevation_0,GPGSV_azimuth_0,GPGSV_snr_0,GPGSV_prn_1,GPGSV_elevation_1,GPGSV_azimuth_1,GPGSV_snr_1,GPGSV_prn_2,GPGSV_elevation_2,GPGSV_azimuth_2,GPGSV_snr_2,GPGSV_prn_3,GPGSV_elevation_3,GPGSV_azimuth_3,GPGSV_snr_3,GPGSV_prn_4,GPGSV_elevation_4,GPGSV_azimuth_4,GPGSV_snr_4,GPGSV_prn_5,GPGSV_elevation_5,GPGSV_azimuth_5,GPGSV_snr_5,GPGSV_prn_6,GPGSV_elevation_6,GPGSV_azimuth_6,GPGSV_snr_6,GPGSV_prn_7,GPGSV_elevation_7,GPGSV_azimuth_7,GPGSV_snr_7,GPGSV_prn_8,GPGSV_elevation_8,GPGSV_azimuth_8,GPGSV_snr_8,GPGSV_prn_9,GPGSV_elevation_9,GPGSV_azimuth_9,GPGSV_snr_9,GPGSV_prn_10,GPGSV_elevation_10,GPGSV_azimuth_10,GPGSV_snr_10,GPGSV_prn_11,GPGSV_elevation_11,GPGSV_azimuth_11,GPGSV_snr_11,GPGSV_prn_12,GPGSV_elevation_12,GPGSV_azimuth_12,GPGSV_snr_12,GPGSV_prn_13,GPGSV_elevation_13,GPGSV_azimuth_13,GPGSV_snr_13,GPGSV_prn_14,GPGSV_elevation_14,GPGSV_azimuth_14,GPGSV_snr_14,GPGSV_prn_15,GPGSV_elevation_15,GPGSV_azimuth_15,GPGSV_snr_15,GLGSV_sat_in_view,GLGSV_prn_0,GLGSV_elevation_0,GLGSV_azimuth_0,GLGSV_snr_0,GLGSV_prn_1,GLGSV_elevation_1,GLGSV_azimuth_1,GLGSV_snr_1,GLGSV_prn_2,GLGSV_elevation_2,GLGSV_azimuth_2,GLGSV_snr_2,GLGSV_prn_3,GLGSV_elevation_3,GLGSV_azimuth_3,GLGSV_snr_3,GLGSV_prn_4,GLGSV_elevation_4,GLGSV_azimuth_4,GLGSV_snr_4,GLGSV_prn_5,GLGSV_elevation_5,GLGSV_azimuth_5,GLGSV_snr_5,GLGSV_prn_6,GLGSV_elevation_6,GLGSV_azimuth_6,GLGSV_snr_6,GLGSV_prn_7,GLGSV_elevation_7,GLGSV_azimuth_7,GLGSV_snr_7,GLGSV_prn_8,GLGSV_elevation_8,GLGSV_azimuth_8,GLGSV_snr_8,GLGSV_prn_9,GLGSV_elevation_9,GLGSV_azimuth_9,GLGSV_snr_9,GLGSV_prn_10,GLGSV_elevation_10,GLGSV_azimuth_10,GLGSV_snr_10,GLGSV_prn_11,GLGSV_elevation_11,GLGSV_azimuth_11,GLGSV_snr_11,GPGSA_mode1,GPGSA_mode2,GPGSA_sat_used_0,GPGSA_sat_used_1,GPGSA_sat_used_2,GPGSA_sat_used_3,GPGSA_sat_used_4,GPGSA_sat_used_5,GPGSA_sat_used_6,GPGSA_sat_used_7,GPGSA_sat_used_8,GPGSA_sat_used_9,GPGSA_sat_used_10,GPGSA_sat_used_11,GPGSA_pdop,GPGSA_hdop,GPGSA_vdop,GNGSA0_mode1,GNGSA0_mode2,GNGSA0_sat_used_0,GNGSA0_sat_used_1,GNGSA0_sat_used_2,GNGSA0_sat_used_3,GNGSA0_sat_used_4,GNGSA0_sat_used_5,GNGSA0_sat_used_6,GNGSA0_sat_used_7,GNGSA0_sat_used_8,GNGSA0_sat_used_9,GNGSA0_sat_used_10,GNGSA0_sat_used_11,GNGSA0_pdop,GNGSA0_hdop,GNGSA0_vdop,GNGSA1_mode1,GNGSA1_mode2,GNGSA1_sat_used_0,GNGSA1_sat_used_1,GNGSA1_sat_used_2,GNGSA1_sat_used_3,GNGSA1_sat_used_4,GNGSA1_sat_used_5,GNGSA1_sat_used_6,GNGSA1_sat_used_7,GNGSA1_sat_used_8,GNGSA1_sat_used_9,GNGSA1_sat_used_10,GNGSA1_sat_used_11,GNGSA1_pdop,GNGSA1_hdop,GNGSA1_vdop,RMC_status,RMC_speed,RMC_course,RMC_mode
1,1,14,0.6,48.5,45.0,-1,-1,12,09,78,328,33,23,56,051,35,06,54,276,30,07,45,176,38,03,28,111,37,30,15,196,37,22,10,117,35,26,09,050,30,19,08,241,30,16,10,076,32,04,-1,-1,27,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,31,79,46,096,38,85,36,281,33,78,23,035,-1,80,23,157,32,84,21,220,-1,68,16,082,36,70,38,305,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.9,1.2,A,003.3,167.2,A
0,1,14,0.6,48.7,45.0,-1,-1,12,09,78,328,33,23,56,051,34,06,54,276,30,07,45,176,38,03,28,111,37,30,15,196,37,22,10,117,35,26,09,050,30,19,08,241,30,16,10,076,32,04,-1,-1,-1,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,31,79,46,096,37,85,36,281,32,78,23,035,-1,80,23,157,31,84,21,220,-1,68,16,082,36,70,38,305,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.9,1.2,A,003.3,167.9,A
1,1,14,0.6,49.1,45.0,-1,-1,11,09,78,328,35,23,56,051,34,06,54,276,31,07,45,176,38,03,28,111,36,30,15,196,36,22,10,117,35,26,09,050,30,19,08,241,29,16,10,076,31,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,37,85,36,281,32,80,23,157,31,68,16,082,35,70,38,305,-1,78,23,035,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.9,1.2,A,003.0,171.5,A
1,1,14,0.4,48.8,45.0,-1,-1,11,09,78,328,35,23,56,051,34,06,54,276,32,07,45,176,38,03,28,111,37,30,15,196,36,22,10,117,35,26,09,050,29,19,08,241,29,16,10,076,31,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,37,85,36,281,32,80,23,157,31,68,16,082,35,70,38,305,-1,78,23,035,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.8,1.2,A,002.8,173.4,A
1,1,14,0.4,48.1,45.0,-1,-1,11,09,78,329,35,23,56,051,34,06,54,276,32,07,45,176,38,03,28,111,38,30,15,196,35,22,10,117,36,26,09,050,29,19,08,241,28,16,10,076,31,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,37,85,36,281,32,80,23,157,31,68,16,082,35,70,38,305,-1,78,23,035,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.8,1.2,A,002.6,173.5,A
1,1,14,0.4,47.4,45.0,-1,-1,11,09,78,329,34,23,56,051,36,06,54,276,31,07,45,176,37,03,28,111,37,30,15,196,35,22,10,117,37,26,09,050,29,19,08,241,27,16,10,076,31,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,36,85,36,281,32,80,23,157,31,68,16,082,35,70,38,305,-1,78,23,035,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.8,1.2,A,002.8,170.7,A
0,1,14,0.4,46.9,45.0,-1,-1,11,09,78,329,34,23,56,051,36,06,54,276,31,07,45,176,37,03,28,111,37,30,15,196,36,22,10,117,37,26,09,050,32,19,08,241,26,16,10,076,31,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,36,85,36,281,31,80,23,157,31,68,16,082,35,70,38,305,-1,78,23,035,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.8,1.2,A,003.1,175.6,A
0,1,14,0.4,46.2,45.0,-1,-1,11,09,78,329,34,23,56,051,35,06,54,276,31,07,45,176,37,03,28,111,37,30,15,196,36,22,10,117,37,26,09,050,34,19,08,241,25,16,10,076,32,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,33,79,46,096,36,85,36,281,31,78,23,035,28,80,23,157,30,68,16,082,35,70,38,305,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,003.0,171.4,A
1,1,14,0.4,45.7,45.0,-1,-1,11,09,78,329,34,23,56,051,35,06,54,275,31,07,45,176,37,03,28,111,36,30,15,196,35,22,10,117,37,26,09,050,35,19,08,241,25,16,10,076,32,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,33,79,46,096,35,85,36,281,31,78,23,035,34,80,23,157,30,68,16,082,35,70,38,305,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.9,172.6,A
1,1,14,0.4,45.3,45.0,-1,-1,12,09,78,329,33,23,56,051,35,06,54,275,31,07,45,176,38,03,28,111,36,30,15,196,37,22,10,117,37,26,09,050,35,19,08,241,24,16,10,076,32,04,-1,-1,23,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,33,79,46,096,35,85,36,281,31,80,23,157,29,78,23,035,33,68,16,082,34,70,38,305,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.8,182.2,A
0,1,14,0.4,45.3,45.0,-1,-1,12,09,78,329,33,23,56,051,35,06,54,275,30,07,45,176,39,03,28,111,36,30,15,196,39,22,10,117,38,26,09,050,35,19,08,241,24,16,10,076,32,04,-1,-1,30,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,33,79,46,096,36,85,36,281,31,80,23,157,29,78,23,035,33,68,16,082,34,70,38,305,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.9,175.1,A
1,1,14,0.4,45.3,45.0,-1,-1,12,09,78,329,33,23,56,051,34,06,54,275,30,07,45,176,39,03,28,111,37,30,15,196,38,22,10,117,38,26,09,050,35,19,08,241,24,16,10,076,33,04,-1,-1,29,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,33,79,46,096,37,85,36,281,31,80,23,157,32,78,23,035,33,68,16,082,36,70,39,305,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.9,177.3,A
1,1,14,0.4,45.3,45.0,-1,-1,12,09,78,329,33,23,56,051,34,06,54,275,30,07,45,176,39,03,28,111,37,30,15,196,38,22,10,117,38,26,09,050,35,19,08,241,27,16,10,076,33,04,-1,-1,29,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,37,85,36,281,31,80,23,157,32,78,23,035,33,68,16,082,36,70,39,306,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.9,175.3,A
0,1,14,0.4,45.2,45.0,-1,-1,12,09,78,329,33,23,56,051,34,06,54,275,33,07,45,176,39,03,28,111,36,30,15,196,38,22,10,117,38,26,09,050,34,19,08,241,31,16,10,076,33,04,-1,-1,-1,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,37,85,36,281,31,80,23,157,31,78,23,035,32,68,16,082,36,70,39,306,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.9,166.9,A
1,1,14,0.4,45.2,45.0,-1,-1,11,09,78,329,33,23,56,051,34,06,54,275,32,07,45,176,39,03,28,111,36,30,15,196,38,22,10,117,38,26,09,050,34,19,08,241,31,16,10,076,33,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,37,85,36,281,30,78,23,035,32,80,23,157,31,68,16,082,35,70,39,306,-1,84,21,220,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.2,A,002.9,168.4,A
1,1,14,0.3,45.3,45.0,-1,-1,11,09,78,329,33,23,56,051,34,06,54,275,32,07,45,176,39,03,28,111,37,30,15,196,37,22,10,117,38,26,09,050,34,19,08,241,30,16,10,076,33,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,37,85,36,281,30,78,23,035,32,80,23,157,31,68,16,082,35,70,39,306,-1,84,21,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.1,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.9,1.1,A,002.9,165.6,A
0,1,14,0.3,45.3,45.0,-1,-1,11,09,78,329,32,23,56,051,33,06,54,275,32,07,45,176,39,03,28,111,39,30,15,196,37,22,10,117,37,26,09,050,33,19,08,241,30,16,10,076,33,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,36,85,36,281,30,78,23,035,32,80,23,157,30,68,16,082,35,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.1,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.9,1.1,A,002.9,177.5,A
0,1,14,0.3,45.3,45.0,-1,-1,11,09,78,329,32,23,56,051,33,06,54,275,32,07,45,176,39,03,28,111,38,30,15,196,36,22,10,117,37,26,09,050,33,19,08,241,29,16,10,076,33,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,31,79,46,096,36,85,36,281,34,78,23,035,32,80,23,157,29,68,16,082,35,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.1,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.9,1.1,A,002.8,173.3,A
1,1,14,0.3,45.4,45.0,-1,-1,11,09,78,329,32,23,56,051,33,06,54,275,32,07,45,176,39,03,28,111,38,30,15,196,36,22,10,117,37,26,09,050,33,19,08,241,28,16,10,076,32,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,31,79,46,096,36,85,36,281,34,78,23,035,32,80,23,157,29,68,16,083,34,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.9,1.1,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.9,1.1,A,002.8,179.0,A
0,1,14,0.3,45.4,45.0,-1,-1,11,09,78,329,31,23,56,051,33,06,54,275,32,07,45,176,39,03,28,111,37,30,15,196,35,22,10,117,37,26,09,050,32,19,08,241,28,16,10,076,32,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,31,79,46,096,36,85,36,281,33,78,23,035,31,80,23,157,28,68,16,083,35,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.1,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.8,1.1,A,002.7,169.2,A
0,1,14,0.3,45.4,45.0,-1,-1,11,09,78,329,31,23,56,052,33,06,54,275,32,07,45,176,38,03,28,111,39,30,15,196,35,22,10,117,37,26,09,050,32,19,08,241,27,16,10,076,32,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,31,79,46,096,38,85,36,280,33,78,23,035,32,80,23,157,31,68,16,083,35,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.4,0.8,1.1,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.4,0.8,1.1,A,002.7,162.2,A
1,1,14,0.3,45.5,45.0,-1,-1,12,09,78,329,31,23,56,052,32,06,54,275,31,07,45,176,38,03,28,111,39,30,15,196,35,22,10,117,37,26,09,050,31,19,08,241,26,16,10,076,31,04,-1,-1,24,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,38,85,36,280,33,80,23,157,30,78,23,035,32,68,16,083,34,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.2,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.2,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.2,A,002.7,163.9,A
1,1,13,0.3,45.5,45.0,-1,-1,12,09,78,329,31,23,56,052,32,06,54,275,31,07,45,176,38,03,28,111,38,30,15,196,34,22,10,117,36,26,09,050,31,19,08,241,24,16,10,076,31,04,-1,-1,24,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,38,85,36,280,33,80,23,157,29,78,23,035,32,68,16,083,34,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,22,23,26,30,-1,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,22,23,26,30,-1,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.7,168.2,A
1,1,14,0.4,45.5,45.0,-1,-1,12,09,78,329,30,23,56,052,32,06,54,275,31,07,45,176,38,03,28,111,38,30,15,196,34,22,10,117,36,26,09,050,31,19,08,241,23,16,10,076,30,04,-1,-1,23,02,26,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,38,85,36,280,33,80,23,157,29,78,23,035,31,68,16,083,34,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.6,166.1,A
0,1,13,0.4,45.5,45.0,-1,-1,12,09,78,329,30,23,56,052,33,06,54,275,31,07,45,176,38,03,28,111,38,30,15,196,34,22,10,117,36,26,09,050,30,19,08,241,22,16,10,076,30,04,-1,-1,23,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,32,79,46,096,37,85,36,280,32,80,23,157,28,78,23,035,31,68,16,083,34,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,22,23,26,30,-1,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,22,23,26,30,-1,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.6,165.8,A
0,1,14,0.4,45.5,45.0,-1,-1,12,09,78,329,30,23,56,052,34,06,54,275,31,07,45,176,38,03,28,111,37,30,15,196,33,22,10,117,36,26,09,050,30,19,08,241,22,16,10,076,30,04,-1,-1,26,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,31,79,46,096,37,85,36,280,32,80,23,157,28,78,23,035,31,68,16,083,33,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.6,162.6,A
1,1,14,0.4,45.4,45.0,-1,-1,12,09,78,329,29,23,56,052,34,06,54,275,30,07,45,176,38,03,28,111,37,30,15,196,33,22,10,117,36,26,09,050,30,19,08,241,21,16,10,076,30,04,-1,-1,-1,02,26,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,69,55,040,31,79,46,096,37,85,36,280,32,80,23,157,30,78,23,035,31,68,16,083,33,70,39,306,-1,84,20,219,-1,86,13,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,03,06,07,09,19,22,23,26,30,-1,-1,-1,1.5,0.9,1.3,A,3,68,69,79,80,85,-1,-1,-1,-1,-1,-1,-1,1.5,0.9,1.3,A,002.7,161.4,A
